id,Host Id,Host Since,anio,mes,cant,Neighbourhood 
22198,20075666,2014/08/15,2014,7,1,Brooklyn
22199,20080200,2014/08/15,2014,7,1,Manhattan
22200,20075351,2014/08/15,2014,7,1,Queens
22201,20075351,2014/08/15,2014,7,1,Queens
22202,20094401,2014/08/16,2014,7,1,Brooklyn
22203,20104474,2014/08/16,2014,7,1,Brooklyn
22204,20114391,2014/08/16,2014,7,1,Brooklyn
22205,20116872,2014/08/16,2014,7,1,Manhattan
22206,20133143,2014/08/16,2014,7,1,Manhattan
22207,20114190,2014/08/16,2014,7,1,Manhattan
22208,20115713,2014/08/16,2014,7,1,Manhattan
22209,20126746,2014/08/16,2014,7,1,Manhattan
22210,20099148,2014/08/16,2014,7,1,Manhattan
22211,20114504,2014/08/16,2014,7,1,Queens
22212,20123174,2014/08/16,2014,7,1,Brooklyn
22213,20114391,2014/08/16,2014,7,1,Brooklyn
22214,20133610,2014/08/16,2014,7,1,Manhattan
22215,20119964,2014/08/16,2014,7,1,Manhattan
22216,20113500,2014/08/16,2014,7,1,Manhattan
22217,20109738,2014/08/16,2014,7,1,Manhattan
22218,20133322,2014/08/16,2014,7,1,Manhattan
22219,20121732,2014/08/16,2014,7,1,Manhattan
22220,20110967,2014/08/16,2014,7,1,Manhattan
22221,20123506,2014/08/16,2014,7,1,Queens
22222,20156140,2014/08/17,2014,7,1,Brooklyn
22223,20169986,2014/08/17,2014,7,1,Brooklyn
22224,20160843,2014/08/17,2014,7,1,Brooklyn
22225,20160843,2014/08/17,2014,7,1,Brooklyn
22226,20177186,2014/08/17,2014,7,1,Manhattan
22227,20136355,2014/08/17,2014,7,1,Manhattan
22228,20147580,2014/08/17,2014,7,1,Manhattan
22229,20157162,2014/08/17,2014,7,1,Manhattan
22230,20156894,2014/08/17,2014,7,1,Manhattan
22231,20181585,2014/08/17,2014,7,1,Manhattan
22232,20169857,2014/08/17,2014,7,1,Brooklyn
22233,20169857,2014/08/17,2014,7,1,Brooklyn
22234,20176273,2014/08/17,2014,7,1,Brooklyn
22235,20176273,2014/08/17,2014,7,1,Brooklyn
22236,20176273,2014/08/17,2014,7,1,Brooklyn
22237,20177472,2014/08/17,2014,7,1,Brooklyn
22238,20165819,2014/08/17,2014,7,1,Manhattan
22239,20207682,2014/08/18,2014,7,1,Brooklyn
22240,20233558,2014/08/18,2014,7,1,Brooklyn
22241,20240467,2014/08/18,2014,7,1,Manhattan
22242,20240418,2014/08/18,2014,7,1,Manhattan
22243,20218661,2014/08/18,2014,7,1,Manhattan
22244,20240243,2014/08/18,2014,7,1,Manhattan
22245,20222147,2014/08/18,2014,7,1,Manhattan
22246,20206594,2014/08/18,2014,7,1,Manhattan
22247,20231898,2014/08/18,2014,7,1,Queens
22248,20234611,2014/08/18,2014,7,1,Queens
22249,20225598,2014/08/18,2014,7,1,Brooklyn
22250,20225962,2014/08/18,2014,7,1,Brooklyn
22251,20192028,2014/08/18,2014,7,1,Brooklyn
22252,20217469,2014/08/18,2014,7,1,Brooklyn
22253,20238862,2014/08/18,2014,7,1,Brooklyn
22254,20219843,2014/08/18,2014,7,1,Brooklyn
22255,20212516,2014/08/18,2014,7,1,Manhattan
22256,20212516,2014/08/18,2014,7,1,Manhattan
22257,20237137,2014/08/18,2014,7,1,Manhattan
22258,20238837,2014/08/18,2014,7,1,Manhattan
22259,20204246,2014/08/18,2014,7,1,Manhattan
22260,20203673,2014/08/18,2014,7,1,Manhattan
22261,20206594,2014/08/18,2014,7,1,Manhattan
22262,20187705,2014/08/18,2014,7,1,Queens
22263,20189152,2014/08/18,2014,7,1,Queens
22264,20189152,2014/08/18,2014,7,1,Queens
22265,20204652,2014/08/18,2014,7,1,Staten Island
22266,20204652,2014/08/18,2014,7,1,Staten Island
22267,20240243,2014/08/18,2014,7,1,Manhattan
22268,20277884,2014/08/19,2014,7,1,Brooklyn
22269,20242742,2014/08/19,2014,7,1,Brooklyn
22270,20273930,2014/08/19,2014,7,1,Brooklyn
22271,20284866,2014/08/19,2014,7,1,Brooklyn
22272,20289142,2014/08/19,2014,7,1,Brooklyn
22273,20242764,2014/08/19,2014,7,1,Brooklyn
22274,20286134,2014/08/19,2014,7,1,Brooklyn
22275,20243795,2014/08/19,2014,7,1,Brooklyn
22276,20270730,2014/08/19,2014,7,1,Brooklyn
22277,20282797,2014/08/19,2014,7,1,Manhattan
22278,20289059,2014/08/19,2014,7,1,Manhattan
22279,20277209,2014/08/19,2014,7,1,Manhattan
22280,20277413,2014/08/19,2014,7,1,Manhattan
22281,20286123,2014/08/19,2014,7,1,Manhattan
22282,20287743,2014/08/19,2014,7,1,Manhattan
22283,20269850,2014/08/19,2014,7,1,Queens
22284,20270339,2014/08/19,2014,7,1,Queens
22285,20251146,2014/08/19,2014,7,1,Brooklyn
22286,20273930,2014/08/19,2014,7,1,Brooklyn
22287,20243153,2014/08/19,2014,7,1,Brooklyn
22288,20243795,2014/08/19,2014,7,1,Brooklyn
22289,20243795,2014/08/19,2014,7,1,Brooklyn
22290,20278196,2014/08/19,2014,7,1,Brooklyn
22291,20278196,2014/08/19,2014,7,1,Brooklyn
22292,20245055,2014/08/19,2014,7,1,Manhattan
22293,20245055,2014/08/19,2014,7,1,Manhattan
22294,20245055,2014/08/19,2014,7,1,Manhattan
22295,20289059,2014/08/19,2014,7,1,Manhattan
22296,20266976,2014/08/19,2014,7,1,Manhattan
22297,20256286,2014/08/19,2014,7,1,Queens
22298,20329737,2014/08/20,2014,7,1,Brooklyn
22299,20318233,2014/08/20,2014,7,1,Brooklyn
22300,20318233,2014/08/20,2014,7,1,Brooklyn
22301,20324827,2014/08/20,2014,7,1,Brooklyn
22302,20312973,2014/08/20,2014,7,1,Brooklyn
22303,20311036,2014/08/20,2014,7,1,Brooklyn
22304,20318233,2014/08/20,2014,7,1,Brooklyn
22305,20320155,2014/08/20,2014,7,1,Brooklyn
22306,20312979,2014/08/20,2014,7,1,Manhattan
22307,20293260,2014/08/20,2014,7,1,Manhattan
22308,20331846,2014/08/20,2014,7,1,Manhattan
22309,20318406,2014/08/20,2014,7,1,Manhattan
22310,20294300,2014/08/20,2014,7,1,Manhattan
22311,20331846,2014/08/20,2014,7,1,Manhattan
22312,20335235,2014/08/20,2014,7,1,Manhattan
22313,20313562,2014/08/20,2014,7,1,Manhattan
22314,20310580,2014/08/20,2014,7,1,Manhattan
22315,20325084,2014/08/20,2014,7,1,Bronx
22316,20313889,2014/08/20,2014,7,1,Brooklyn
22317,20336852,2014/08/20,2014,7,1,Brooklyn
22318,20320155,2014/08/20,2014,7,1,Brooklyn
22319,20318424,2014/08/20,2014,7,1,Brooklyn
22320,20308448,2014/08/20,2014,7,1,Brooklyn
22321,20320155,2014/08/20,2014,7,1,Brooklyn
22322,20320155,2014/08/20,2014,7,1,Brooklyn
22323,20306278,2014/08/20,2014,7,1,Manhattan
22324,20336015,2014/08/20,2014,7,1,Manhattan
22325,20322819,2014/08/20,2014,7,1,Manhattan
22326,20322819,2014/08/20,2014,7,1,Manhattan
22327,20328584,2014/08/20,2014,7,1,Manhattan
22328,20309321,2014/08/20,2014,7,1,Manhattan
22329,20335001,2014/08/20,2014,7,1,Queens
22330,20304834,2014/08/20,2014,7,1,Manhattan
22331,20361381,2014/08/21,2014,7,1,Brooklyn
22332,20367358,2014/08/21,2014,7,1,Brooklyn
22333,20354744,2014/08/21,2014,7,1,Manhattan
22334,20352715,2014/08/21,2014,7,1,Manhattan
22335,20364466,2014/08/21,2014,7,1,Manhattan
22336,20376017,2014/08/21,2014,7,1,Manhattan
22337,20375454,2014/08/21,2014,7,1,Manhattan
22338,20377886,2014/08/21,2014,7,1,Manhattan
22339,20378629,2014/08/21,2014,7,1,Manhattan
22340,20362908,2014/08/21,2014,7,1,Manhattan
22341,20357771,2014/08/21,2014,7,1,Brooklyn
22342,20357771,2014/08/21,2014,7,1,Brooklyn
22343,20353052,2014/08/21,2014,7,1,Brooklyn
22344,20338639,2014/08/21,2014,7,1,Brooklyn
22345,20352389,2014/08/21,2014,7,1,Brooklyn
22346,20370009,2014/08/21,2014,7,1,Manhattan
22347,20378294,2014/08/21,2014,7,1,Manhattan
22348,20356268,2014/08/21,2014,7,1,Queens
22349,20375498,2014/08/21,2014,7,1,Queens
22350,20338147,2014/08/21,2014,7,1,Queens
22351,20376755,2014/08/21,2014,7,1,Brooklyn
22352,20417009,2014/08/22,2014,7,1,Brooklyn
22353,20405689,2014/08/22,2014,7,1,Brooklyn
22354,20414163,2014/08/22,2014,7,1,Brooklyn
22355,20417009,2014/08/22,2014,7,1,Brooklyn
22356,20405689,2014/08/22,2014,7,1,Brooklyn
22357,20404001,2014/08/22,2014,7,1,Manhattan
22358,20400148,2014/08/22,2014,7,1,Manhattan
22359,20410395,2014/08/22,2014,7,1,Manhattan
22360,20414163,2014/08/22,2014,7,1,Manhattan
22361,20417009,2014/08/22,2014,7,1,Manhattan
22362,20412513,2014/08/22,2014,7,1,Manhattan
22363,20417796,2014/08/22,2014,7,1,Bronx
22364,20397487,2014/08/22,2014,7,1,Brooklyn
22365,20408723,2014/08/22,2014,7,1,Brooklyn
22366,20383543,2014/08/22,2014,7,1,Brooklyn
22367,20383543,2014/08/22,2014,7,1,Brooklyn
22368,20399501,2014/08/22,2014,7,1,Manhattan
22369,20409395,2014/08/22,2014,7,1,Manhattan
22370,20409395,2014/08/22,2014,7,1,Manhattan
22371,20400685,2014/08/22,2014,7,1,Manhattan
22372,20411855,2014/08/22,2014,7,1,Queens
22373,20440843,2014/08/23,2014,7,1,Brooklyn
22374,20443619,2014/08/23,2014,7,1,Brooklyn
22375,20435679,2014/08/23,2014,7,1,Brooklyn
22376,20421183,2014/08/23,2014,7,1,Manhattan
22377,20433199,2014/08/23,2014,7,1,Manhattan
22378,20431437,2014/08/23,2014,7,1,Manhattan
22379,20449763,2014/08/23,2014,7,1,Manhattan
22380,20444275,2014/08/23,2014,7,1,Manhattan
22381,20438402,2014/08/23,2014,7,1,Manhattan
22382,20438402,2014/08/23,2014,7,1,Manhattan
22383,20438402,2014/08/23,2014,7,1,Manhattan
22384,20448670,2014/08/23,2014,7,1,Manhattan
22385,20447341,2014/08/23,2014,7,1,Manhattan
22386,20449160,2014/08/23,2014,7,1,Manhattan
22387,20431725,2014/08/23,2014,7,1,Manhattan
22388,20433973,2014/08/23,2014,7,1,Bronx
22389,20440955,2014/08/23,2014,7,1,Brooklyn
22390,20443619,2014/08/23,2014,7,1,Brooklyn
22391,20451969,2014/08/23,2014,7,1,Brooklyn
22392,20448900,2014/08/23,2014,7,1,Brooklyn
22393,20448900,2014/08/23,2014,7,1,Brooklyn
22394,20448900,2014/08/23,2014,7,1,Brooklyn
22395,20446890,2014/08/23,2014,7,1,Queens
22396,20494262,2014/08/24,2014,7,1,Brooklyn
22397,20465148,2014/08/24,2014,7,1,Manhattan
22398,20494129,2014/08/24,2014,7,1,Manhattan
22399,20472313,2014/08/24,2014,7,1,Manhattan
22400,20465148,2014/08/24,2014,7,1,Manhattan
22401,20486553,2014/08/24,2014,7,1,Manhattan
22402,20493151,2014/08/24,2014,7,1,Manhattan
22403,20464791,2014/08/24,2014,7,1,Manhattan
22404,20469855,2014/08/24,2014,7,1,Manhattan
22405,20484995,2014/08/24,2014,7,1,Manhattan
22406,20461672,2014/08/24,2014,7,1,Manhattan
22407,20469855,2014/08/24,2014,7,1,Manhattan
22408,20469855,2014/08/24,2014,7,1,Manhattan
22409,20488559,2014/08/24,2014,7,1,Manhattan
22410,20488559,2014/08/24,2014,7,1,Manhattan
22411,20457342,2014/08/24,2014,7,1,Manhattan
22412,20490026,2014/08/24,2014,7,1,Queens
22413,20486291,2014/08/24,2014,7,1,Queens
22414,20476443,2014/08/24,2014,7,1,Manhattan
22415,20527846,2014/08/25,2014,7,1,Brooklyn
22416,20537317,2014/08/25,2014,7,1,Brooklyn
22417,20534981,2014/08/25,2014,7,1,Brooklyn
22418,20536530,2014/08/25,2014,7,1,Brooklyn
22419,20495617,2014/08/25,2014,7,1,Manhattan
22420,20514555,2014/08/25,2014,7,1,Manhattan
22421,20528425,2014/08/25,2014,7,1,Manhattan
22422,20518150,2014/08/25,2014,7,1,Manhattan
22423,20515254,2014/08/25,2014,7,1,Manhattan
22424,20514312,2014/08/25,2014,7,1,Manhattan
22425,20522077,2014/08/25,2014,7,1,Manhattan
22426,20522077,2014/08/25,2014,7,1,Manhattan
22427,20538513,2014/08/25,2014,7,1,Manhattan
22428,20536178,2014/08/25,2014,7,1,Manhattan
22429,20511286,2014/08/25,2014,7,1,Manhattan
22430,20514770,2014/08/25,2014,7,1,Queens
22431,20538754,2014/08/25,2014,7,1,Bronx
22432,20512534,2014/08/25,2014,7,1,Brooklyn
22433,20518366,2014/08/25,2014,7,1,Brooklyn
22434,20538121,2014/08/25,2014,7,1,Brooklyn
22435,20531037,2014/08/25,2014,7,1,Manhattan
22436,20536249,2014/08/25,2014,7,1,Manhattan
22437,20501474,2014/08/25,2014,7,1,Manhattan
22438,20523536,2014/08/25,2014,7,1,Manhattan
22439,20536731,2014/08/25,2014,7,1,Manhattan
22440,20517440,2014/08/25,2014,7,1,Queens
22441,20517979,2014/08/25,2014,7,1,Manhattan
22442,20557884,2014/08/26,2014,7,1,Brooklyn
22443,20557884,2014/08/26,2014,7,1,Brooklyn
22444,20565470,2014/08/26,2014,7,1,Brooklyn
22445,20581828,2014/08/26,2014,7,1,Brooklyn
22446,20543178,2014/08/26,2014,7,1,Brooklyn
22447,20559732,2014/08/26,2014,7,1,Brooklyn
22448,20559017,2014/08/26,2014,7,1,Brooklyn
22449,20561527,2014/08/26,2014,7,1,Manhattan
22450,20580621,2014/08/26,2014,7,1,Manhattan
22451,20585975,2014/08/26,2014,7,1,Manhattan
22452,20567256,2014/08/26,2014,7,1,Manhattan
22453,20561284,2014/08/26,2014,7,1,Manhattan
22454,20565670,2014/08/26,2014,7,1,Manhattan
22455,20565476,2014/08/26,2014,7,1,Manhattan
22456,20555401,2014/08/26,2014,7,1,Staten Island
22457,20556312,2014/08/26,2014,7,1,Brooklyn
22458,20579815,2014/08/26,2014,7,1,Brooklyn
22459,20583090,2014/08/26,2014,7,1,Brooklyn
22460,20583090,2014/08/26,2014,7,1,Brooklyn
22461,20583090,2014/08/26,2014,7,1,Brooklyn
22462,20574922,2014/08/26,2014,7,1,Manhattan
22463,20559017,2014/08/26,2014,7,1,Manhattan
22464,20559017,2014/08/26,2014,7,1,Manhattan
22465,20566740,2014/08/26,2014,7,1,Manhattan
22466,20560311,2014/08/26,2014,7,1,Manhattan
22467,20582832,2014/08/26,2014,7,1,Queens
22468,20558699,2014/08/26,2014,7,1,Queens
22469,20562660,2014/08/26,2014,7,1,Brooklyn
22470,20584520,2014/08/26,2014,7,1,Manhattan
22471,20571398,2014/08/26,2014,7,1,Manhattan
22472,20599015,2014/08/27,2014,7,1,Brooklyn
22473,20589269,2014/08/27,2014,7,1,Brooklyn
22474,20589269,2014/08/27,2014,7,1,Brooklyn
22475,20597673,2014/08/27,2014,7,1,Brooklyn
22476,20607946,2014/08/27,2014,7,1,Brooklyn
22477,20587420,2014/08/27,2014,7,1,Manhattan
22478,20624434,2014/08/27,2014,7,1,Manhattan
22479,20606879,2014/08/27,2014,7,1,Manhattan
22480,20607397,2014/08/27,2014,7,1,Manhattan
22481,20618305,2014/08/27,2014,7,1,Manhattan
22482,20619659,2014/08/27,2014,7,1,Manhattan
22483,20619659,2014/08/27,2014,7,1,Manhattan
22484,20619659,2014/08/27,2014,7,1,Manhattan
22485,20627511,2014/08/27,2014,7,1,Queens
22486,20604091,2014/08/27,2014,7,1,Queens
22487,20616761,2014/08/27,2014,7,1,Queens
22488,20607444,2014/08/27,2014,7,1,Brooklyn
22489,20604809,2014/08/27,2014,7,1,Brooklyn
22490,20617765,2014/08/27,2014,7,1,Brooklyn
22491,20597138,2014/08/27,2014,7,1,Brooklyn
22492,20597138,2014/08/27,2014,7,1,Brooklyn
22493,20597138,2014/08/27,2014,7,1,Brooklyn
22494,20597138,2014/08/27,2014,7,1,Brooklyn
22495,20596085,2014/08/27,2014,7,1,Brooklyn
22496,20596085,2014/08/27,2014,7,1,Brooklyn
22497,20614103,2014/08/27,2014,7,1,Manhattan
22498,20605715,2014/08/27,2014,7,1,Manhattan
22499,20599083,2014/08/27,2014,7,1,Queens
22500,20670026,2014/08/28,2014,7,1,Brooklyn
22501,20632905,2014/08/28,2014,7,1,Brooklyn
22502,20668885,2014/08/28,2014,7,1,Brooklyn
22503,20651140,2014/08/28,2014,7,1,Brooklyn
22504,20670246,2014/08/28,2014,7,1,Brooklyn
22505,20655522,2014/08/28,2014,7,1,Manhattan
22506,20670988,2014/08/28,2014,7,1,Manhattan
22507,20654069,2014/08/28,2014,7,1,Manhattan
22508,20661910,2014/08/28,2014,7,1,Brooklyn
22509,20666912,2014/08/28,2014,7,1,Brooklyn
22510,20664216,2014/08/28,2014,7,1,Brooklyn
22511,20667334,2014/08/28,2014,7,1,Manhattan
22512,20665977,2014/08/28,2014,7,1,Manhattan
22513,20635836,2014/08/28,2014,7,1,Queens
22514,20635836,2014/08/28,2014,7,1,Queens
22515,20657146,2014/08/28,2014,7,1,Manhattan
22516,20632634,2014/08/28,2014,7,1,Manhattan
22517,20706408,2014/08/29,2014,7,1,Manhattan
22518,20706408,2014/08/29,2014,7,1,Manhattan
22519,20694703,2014/08/29,2014,7,1,Manhattan
22520,20700509,2014/08/29,2014,7,1,Manhattan
22521,20705496,2014/08/29,2014,7,1,Manhattan
22522,20700765,2014/08/29,2014,7,1,Manhattan
22523,20695964,2014/08/29,2014,7,1,Manhattan
22524,20702076,2014/08/29,2014,7,1,Manhattan
22525,20703641,2014/08/29,2014,7,1,Manhattan
22526,20695964,2014/08/29,2014,7,1,Manhattan
22527,20706484,2014/08/29,2014,7,1,Brooklyn
22528,20700578,2014/08/29,2014,7,1,Brooklyn
22529,20700578,2014/08/29,2014,7,1,Brooklyn
22530,20700578,2014/08/29,2014,7,1,Brooklyn
22531,20683771,2014/08/29,2014,7,1,Brooklyn
22532,20700765,2014/08/29,2014,7,1,Manhattan
22533,20695964,2014/08/29,2014,7,1,Manhattan
22534,20695964,2014/08/29,2014,7,1,Manhattan
22535,20691165,2014/08/29,2014,7,1,Manhattan
22536,20702337,2014/08/29,2014,7,1,Manhattan
22537,20707717,2014/08/29,2014,7,1,Queens
22538,20707717,2014/08/29,2014,7,1,Queens
22539,20687661,2014/08/29,2014,7,1,Queens
22540,20687661,2014/08/29,2014,7,1,Queens
22541,20694703,2014/08/29,2014,7,1,Manhattan
22542,20700765,2014/08/29,2014,7,1,Manhattan
22543,20702337,2014/08/29,2014,7,1,Manhattan
22544,20727485,2014/08/30,2014,7,1,Manhattan
22545,20739852,2014/08/30,2014,7,1,Manhattan
22546,20709246,2014/08/30,2014,7,1,Queens
22547,20740658,2014/08/30,2014,7,1,Brooklyn
22548,20738908,2014/08/30,2014,7,1,Brooklyn
22549,20782581,2014/08/31,2014,7,1,Brooklyn
22550,20768175,2014/08/31,2014,7,1,Brooklyn
22551,20745108,2014/08/31,2014,7,1,Manhattan
22552,20771576,2014/08/31,2014,7,1,Manhattan
22553,20745108,2014/08/31,2014,7,1,Queens
22554,20780082,2014/08/31,2014,7,1,Brooklyn
22555,20780082,2014/08/31,2014,7,1,Brooklyn
22556,20780082,2014/08/31,2014,7,1,Brooklyn
22557,20780082,2014/08/31,2014,7,1,Brooklyn
22558,20780082,2014/08/31,2014,7,1,Brooklyn
22559,20780082,2014/08/31,2014,7,1,Brooklyn
22560,20780082,2014/08/31,2014,7,1,Brooklyn
22561,20780082,2014/08/31,2014,7,1,Brooklyn
22562,20780082,2014/08/31,2014,7,1,Brooklyn
22563,20780082,2014/08/31,2014,7,1,Brooklyn
22564,20780082,2014/08/31,2014,7,1,Brooklyn
22565,20780082,2014/08/31,2014,7,1,Brooklyn
22566,20780082,2014/08/31,2014,7,1,Brooklyn
22567,20780082,2014/08/31,2014,7,1,Brooklyn
22568,20782263,2014/08/31,2014,7,1,Brooklyn
22569,20780082,2014/08/31,2014,7,1,Brooklyn
22570,20780082,2014/08/31,2014,7,1,Brooklyn
22571,20780082,2014/08/31,2014,7,1,Brooklyn
22572,20780082,2014/08/31,2014,7,1,Brooklyn
22573,20780082,2014/08/31,2014,7,1,Brooklyn
22574,20780082,2014/08/31,2014,7,1,Brooklyn
22575,20780082,2014/08/31,2014,7,1,Brooklyn
22576,20780082,2014/08/31,2014,7,1,Brooklyn
22577,20780082,2014/08/31,2014,7,1,Brooklyn
22578,20780082,2014/08/31,2014,7,1,Brooklyn
22579,20779777,2014/08/31,2014,7,1,Manhattan
22580,20745108,2014/08/31,2014,7,1,Manhattan
22581,20761853,2014/08/31,2014,7,1,Queens
22582,20761853,2014/08/31,2014,7,1,Queens
22583,20745108,2014/08/31,2014,7,1,Queens
22584,20779010,2014/08/31,2014,7,1,Brooklyn
22585,20769914,2014/08/31,2014,7,1,Manhattan
22586,20806507,2014/09/01,2014,7,1,Brooklyn
22587,20809866,2014/09/01,2014,7,1,Brooklyn
22588,20798067,2014/09/01,2014,7,1,Manhattan
22589,20802352,2014/09/01,2014,7,1,Manhattan
22590,20787514,2014/09/01,2014,7,1,Manhattan
22591,20816099,2014/09/01,2014,7,1,Manhattan
22592,20792304,2014/09/01,2014,7,1,Brooklyn
22593,20816437,2014/09/01,2014,7,1,Brooklyn
22594,20808051,2014/09/01,2014,7,1,Brooklyn
22595,20805355,2014/09/01,2014,7,1,Manhattan
22596,20822611,2014/09/01,2014,7,1,Manhattan
22597,20793720,2014/09/01,2014,7,1,Manhattan
22598,20827756,2014/09/01,2014,7,1,Manhattan
22599,20790713,2014/09/01,2014,7,1,Queens
22600,20793720,2014/09/01,2014,7,1,Manhattan
22601,20868857,2014/09/02,2014,7,1,Brooklyn
22602,20849117,2014/09/02,2014,7,1,Brooklyn
22603,20868926,2014/09/02,2014,7,1,Brooklyn
22604,20863979,2014/09/02,2014,7,1,Brooklyn
22605,20868984,2014/09/02,2014,7,1,Brooklyn
22606,20841495,2014/09/02,2014,7,1,Manhattan
22607,20868062,2014/09/02,2014,7,1,Manhattan
22608,20861960,2014/09/02,2014,7,1,Manhattan
22609,20868062,2014/09/02,2014,7,1,Manhattan
22610,20869217,2014/09/02,2014,7,1,Manhattan
22611,20859039,2014/09/02,2014,7,1,Manhattan
22612,20869431,2014/09/02,2014,7,1,Manhattan
22613,20832071,2014/09/02,2014,7,1,Manhattan
22614,20858371,2014/09/02,2014,7,1,Manhattan
22615,20828747,2014/09/02,2014,7,1,Queens
22616,20830484,2014/09/02,2014,7,1,Brooklyn
22617,20846386,2014/09/02,2014,7,1,Manhattan
22618,20871280,2014/09/02,2014,7,1,Manhattan
22619,20832071,2014/09/02,2014,7,1,Manhattan
22620,20832071,2014/09/02,2014,7,1,Manhattan
22621,20858371,2014/09/02,2014,7,1,Manhattan
22622,20852633,2014/09/02,2014,7,1,Queens
22623,20828747,2014/09/02,2014,7,1,Queens
22624,20828747,2014/09/02,2014,7,1,Queens
22625,20828747,2014/09/02,2014,7,1,Queens
22626,20828747,2014/09/02,2014,7,1,Queens
22627,20828747,2014/09/02,2014,7,1,Queens
22628,20869431,2014/09/02,2014,7,1,Manhattan
22629,20912041,2014/09/03,2014,7,1,Brooklyn
22630,20912185,2014/09/03,2014,7,1,Brooklyn
22631,20910250,2014/09/03,2014,7,1,Manhattan
22632,20913855,2014/09/03,2014,7,1,Manhattan
22633,20888901,2014/09/03,2014,7,1,Manhattan
22634,20874910,2014/09/03,2014,7,1,Manhattan
22635,20873322,2014/09/03,2014,7,1,Manhattan
22636,20892447,2014/09/03,2014,7,1,Queens
22637,20872734,2014/09/03,2014,7,1,Queens
22638,20911928,2014/09/03,2014,7,1,Staten Island
22639,20908551,2014/09/03,2014,7,1,Bronx
22640,20901434,2014/09/03,2014,7,1,Brooklyn
22641,20901391,2014/09/03,2014,7,1,Brooklyn
22642,20906880,2014/09/03,2014,7,1,Brooklyn
22643,20904647,2014/09/03,2014,7,1,Brooklyn
22644,20892447,2014/09/03,2014,7,1,Queens
22645,20892447,2014/09/03,2014,7,1,Queens
22646,20897135,2014/09/03,2014,7,1,Queens
22647,20900568,2014/09/03,2014,7,1,Bronx
22648,20897776,2014/09/03,2014,7,1,Manhattan
22649,20892447,2014/09/03,2014,7,1,Queens
22650,20945243,2014/09/04,2014,7,1,Bronx
22651,20918773,2014/09/04,2014,7,1,Brooklyn
22652,20946471,2014/09/04,2014,7,1,Brooklyn
22653,20946471,2014/09/04,2014,7,1,Brooklyn
22654,20946471,2014/09/04,2014,7,1,Brooklyn
22655,20953048,2014/09/04,2014,7,1,Brooklyn
22656,20948714,2014/09/04,2014,7,1,Manhattan
22657,20955484,2014/09/04,2014,7,1,Brooklyn
22658,20932695,2014/09/04,2014,7,1,Manhattan
22659,20935750,2014/09/04,2014,7,1,Manhattan
22660,20987992,2014/09/05,2014,7,1,Brooklyn
22661,20982069,2014/09/05,2014,7,1,Brooklyn
22662,20973820,2014/09/05,2014,7,1,Brooklyn
22663,20971414,2014/09/05,2014,7,1,Manhattan
22664,20981412,2014/09/05,2014,7,1,Manhattan
22665,20988865,2014/09/05,2014,7,1,Queens
22666,20956730,2014/09/05,2014,7,1,Brooklyn
22667,20979850,2014/09/05,2014,7,1,Brooklyn
22668,20956179,2014/09/05,2014,7,1,Brooklyn
22669,20987188,2014/09/05,2014,7,1,Brooklyn
22670,20979241,2014/09/05,2014,7,1,Brooklyn
22671,20979901,2014/09/05,2014,7,1,Manhattan
22672,20987627,2014/09/05,2014,7,1,Manhattan
22673,20974315,2014/09/05,2014,7,1,Manhattan
22674,20990447,2014/09/05,2014,7,1,Manhattan
22675,20987432,2014/09/05,2014,7,1,Queens
22676,20989479,2014/09/05,2014,7,1,Manhattan
22677,21019043,2014/09/06,2014,7,1,Brooklyn
22678,20997902,2014/09/06,2014,7,1,Manhattan
22679,21024040,2014/09/06,2014,7,1,Manhattan
22680,21021028,2014/09/06,2014,7,1,Manhattan
22681,21008332,2014/09/06,2014,7,1,Manhattan
22682,21024840,2014/09/06,2014,7,1,Manhattan
22683,21020951,2014/09/06,2014,7,1,Brooklyn
22684,21021192,2014/09/06,2014,7,1,Brooklyn
22685,21020951,2014/09/06,2014,7,1,Brooklyn
22686,21020951,2014/09/06,2014,7,1,Brooklyn
22687,21017521,2014/09/06,2014,7,1,Brooklyn
22688,21015570,2014/09/06,2014,7,1,Brooklyn
22689,21022694,2014/09/06,2014,7,1,Brooklyn
22690,21022694,2014/09/06,2014,7,1,Brooklyn
22691,21022694,2014/09/06,2014,7,1,Brooklyn
22692,21022694,2014/09/06,2014,7,1,Brooklyn
22693,21022694,2014/09/06,2014,7,1,Brooklyn
22694,21022694,2014/09/06,2014,7,1,Brooklyn
22695,21022694,2014/09/06,2014,7,1,Brooklyn
22696,21022694,2014/09/06,2014,7,1,Brooklyn
22697,21014758,2014/09/06,2014,7,1,Brooklyn
22698,21003631,2014/09/06,2014,7,1,Manhattan
22699,21012517,2014/09/06,2014,7,1,Manhattan
22700,21024040,2014/09/06,2014,7,1,Manhattan
22701,21021052,2014/09/06,2014,7,1,Manhattan
22702,21021052,2014/09/06,2014,7,1,Manhattan
22703,21021052,2014/09/06,2014,7,1,Manhattan
22704,21021052,2014/09/06,2014,7,1,Manhattan
22705,21026294,2014/09/07,2014,7,1,Brooklyn
22706,21064917,2014/09/07,2014,7,1,Brooklyn
22707,21056493,2014/09/07,2014,7,1,Manhattan
22708,21053144,2014/09/07,2014,7,1,Manhattan
22709,21048082,2014/09/07,2014,7,1,Manhattan
22710,21047693,2014/09/07,2014,7,1,Manhattan
22711,21060807,2014/09/07,2014,7,1,Manhattan
