Host Id;Host Since;mes;aniomes;anio;Name;Neighbourhood;Property Type;Review Scores Rating (bin);Room Type;Zipcode;Beds;Number of Records;Number Of Reviews;Price;Review Scores Rating;AA;AB;AC;AD;AE;AF;AG;cant
39256587;22/07/2015;7;2015 7;2015;Spacious modern townhouse duplex;Manhattan;Townhouse;;Entire home/apt;10027;5;1;0;472;;;;;;;;;1
39255762;22/07/2015;7;2015 7;2015;Cedar House;Queens;Apartment;;Entire home/apt;11101;3;1;0;250;;;;;;;;;1
39239936;22/07/2015;7;2015 7;2015;quite place to explore nyc;Queens;Apartment;85;Entire home/apt;11370;1;1;4;81;87;;;;;;;;1
39222078;22/07/2015;7;2015 7;2015;1200SqFt 3BR apt 5ppl; by trn;Brooklyn;Apartment;;Private room;11209;4;1;0;150;;;;;;;;1
39222078;22/07/2015;7;2015 7;2015;By City; Great Lg Room; Low Price:);Brooklyn;Apartment;;Private room;11218;2;1;0;105;;;;;;;1
39222078;22/07/2015;7;2015 7;2015;Lg Rm in 1000ft 1BR Park Slp by trn;Brooklyn;Apartment;80;Private room;11218;2;1;2;119;80;;;;;;;;1
39197422;22/07/2015;7;2015 7;2015;Beautiful Sunny Bedroom in BedStuy;Brooklyn;Apartment;;Private room;11221;1;1;0;60;;;;;;;;;1
39260608;22/07/2015;7;2015 7;2015;A private roomBrooklyn; NY; United;Brooklyn;Apartment;80;Private room;11222;1;1;1;41;80;;;;;;1
39227047;22/07/2015;7;2015 7;2015;Prospect Park; Mins. to Manhattan;Brooklyn;Apartment;100;Private room;11225;1;1;1;60;100;;;;;;;1
39249461;22/07/2015;7;2015 7;2015;Great Room in Bushwick; Brooklyn!;Brooklyn;Apartment;100;Private room;11237;1;1;3;65;100;;;;;;;1
39199444;22/07/2015;7;2015 7;2015;Beautiful room for rent by the WTC;Manhattan;Apartment;;Private room;10006;1;1;0;100;;;;;;;;;1
39196176;22/07/2015;7;2015 7;2015;Cozy Bedroom with Patio in Village;Manhattan;Apartment;;Private room;10009;1;1;0;85;;;;;;;;;1
39269801;22/07/2015;7;2015 7;2015;Beautiful APT Middle of Manhattan!!;Manhattan;Apartment;90;Private room;10010;1;1;2;169;90;;;;;;;;1
39298265;22/07/2015;7;2015 7;2015;Large light-filled master bedroom.;Manhattan;Apartment;;Private room;10026;1;1;1;72;;;;;;;;;1
39291323;22/07/2015;7;2015 7;2015;Private bed room in cozy NYC apt;Manhattan;Apartment;80;Private room;10032;1;1;2;50;80;;;;;;;;1
39365024;23/07/2015;7;2015 7;2015;Beautiful Brooklyn Home Bay Ridge;Brooklyn;House;;Entire home/apt;11209;4;1;0;220;;;;;;;;;1
39301126;23/07/2015;7;2015 7;2015;Modern E Village 2 RM Studio;Manhattan;Apartment;;Entire home/apt;10009;2;1;0;199;;;;;;;;;1
39350931;23/07/2015;7;2015 7;2015;Prime Location / Super Clean;Manhattan;Apartment;;Entire home/apt;10011;1;1;0;159;;;;;;;;;1
39388586;23/07/2015;7;2015 7;2015;Cozy Soho Apartment;Manhattan;Apartment;;Entire home/apt;10012;1;1;0;220;;;;;;;;;1
15492958;23/07/2015;7;2015 7;2015;Large loft w/ full kitchen & bathrm;Manhattan;Apartment;;Entire home/apt;10016;2;1;0;230;;;;;;;;;1
39342221;23/07/2015;7;2015 7;2015;Murray Hill - Accommodates 4 adults;Manhattan;Apartment;100;Entire home/apt;10016;2;1;2;249;100;;;;;;;;1
39354622;23/07/2015;7;2015 7;2015;Mike and Elizabeth's Studio;Manhattan;Apartment;100;Entire home/apt;10016;1;1;2;125;100;;;;;;;;1
39389693;23/07/2015;7;2015 7;2015;Cute; Eclectic; & Family Friendly;Manhattan;Apartment;100;Entire home/apt;10032;2;1;1;120;100;;;;;;1
39359674;23/07/2015;7;2015 7;2015;Beautiful; Sunny 1BR in NYC;Manhattan;Apartment;;Entire home/apt;10040;2;1;0;75;;;;;;;;1
39374569;23/07/2015;7;2015 7;2015;Amazing View 10 mins to Midtown;Queens;Apartment;100;Entire home/apt;11101;2;1;3;149;100;;;;;;;;1
39394805;23/07/2015;7;2015 7;2015;Chic 1BR; 15 mins to the city!;Queens;Apartment;100;Entire home/apt;11373;3;1;6;120;100;;;;;;;1
39353885;23/07/2015;7;2015 7;2015;Huge Bushwick Pad!!!;Brooklyn;Apartment;100;Private room;11237;1;1;2;59;100;;;;;;;;1
39367787;23/07/2015;7;2015 7;2015;Pvt. Queen Bed + Bath in Brooklyn;Brooklyn;Apartment;90;Private room;11238;1;1;6;65;90;;;;;;;;1
39368208;23/07/2015;7;2015 7;2015;1 Bedroom in 2 bedroom apartment;Manhattan;Apartment;;Private room;10009;1;1;0;80;;;;;;;;;1
39355100;23/07/2015;7;2015 7;2015;Private room in apartment Manhattan;Manhattan;Apartment;;Private room;10031;1;1;0;60;;;;;;;;;1
39335488;23/07/2015;7;2015 7;2015;Beautiful and Convenient;Manhattan;Apartment;;Private room;10037;1;1;0;55;;;;;;;;;1
39433459;24/07/2015;7;2015 7;2015;Private studio master kitchen;bath.;Brooklyn;Apartment;;Entire home/apt;11218;1;1;0;165;;;;;;;;1
39433447;24/07/2015;7;2015 7;2015;Quiet; spacious and lovely 1 br Apt;Brooklyn;Apartment;90;Entire home/apt;11230;1;1;3;100;93;;;;;;;1
39465340;24/07/2015;7;2015 7;2015;Chelsea studio with terrace;Manhattan;Apartment;100;Entire home/apt;10011;1;1;2;197;100;;;;;;;;1
39402856;24/07/2015;7;2015 7;2015;Luxury one-bedroom in Heart of NYC;Manhattan;Apartment;95;Entire home/apt;10019;1;1;8;200;95;;;;;;;;1
39455276;24/07/2015;7;2015 7;2015;3 Bdr Upper West Side Elegance;Manhattan;Apartment;;Entire home/apt;10024;4;1;0;650;;;;;;;;;1
39426097;24/07/2015;7;2015 7;2015;Quiet apartment facing Riverside Pk;Manhattan;Apartment;80;Entire home/apt;10025;1;1;5;110;80;;;;;;;;1
39441611;24/07/2015;7;2015 7;2015;Studio Apt on the Upper East Side;Manhattan;Apartment;;Entire home/apt;10028;1;1;0;99;;;;;;;;;1
39402856;24/07/2015;7;2015 7;2015;Spacious studio in heart of NYC;Manhattan;Apartment;90;Entire home/apt;10036;1;1;7;200;91;;;;;;;;1
39477986;24/07/2015;7;2015 7;2015;Location Location Location!!!!;Manhattan;Apartment;80;Entire home/apt;10036;3;1;1;239;80;;;;;;;;1
39471756;24/07/2015;7;2015 7;2015;Amazing UpperEastSide Apartment 2br;Manhattan;Apartment;85;Entire home/apt;10128;2;1;3;200;87;;;;;;;;1
39457267;24/07/2015;7;2015 7;2015;Small One Bedroom; Brooklyn Apt;Brooklyn;Apartment;80;Private room;11205;1;1;1;40;80;;;;;;;1
39460331;24/07/2015;7;2015 7;2015;Brooklyn Loft Space;Brooklyn;Apartment;;Private room;11206;1;1;0;70;;;;;;;;;1
39460656;24/07/2015;7;2015 7;2015;Large Space in Brooklyn;Brooklyn;Apartment;;Private room;11226;1;1;0;95;;;;;;;;;1
39467479;24/07/2015;7;2015 7;2015;Prime Sunny Prospect Heights-$40;Brooklyn;Apartment;100;Private room;11238;1;1;1;40;100;;;;;;;;1
39438671;24/07/2015;7;2015 7;2015;Private room in Lower Manhattan;Manhattan;Apartment;90;Private room;10002;1;1;2;59;90;;;;;;;;1
39428010;24/07/2015;7;2015 7;2015;Luxurious bedroom and bathroom;Manhattan;Apartment;;Private room;10027;1;1;0;185;;;;;;;;;1
39471159;24/07/2015;7;2015 7;2015;Belle chambre a Harlem;Manhattan;Apartment;;Private room;10027;1;1;0;104;;;;;;;;;1
39436486;24/07/2015;7;2015 7;2015;97st and Madison;Manhattan;Apartment;100;Private room;10029;1;1;2;70;100;;;;;;;;1
39480845;24/07/2015;7;2015 7;2015;UES/Spanish Harlem private bedroom;Manhattan;Apartment;90;Private room;10029;1;1;7;80;91;;;;;;;;1
39417530;24/07/2015;7;2015 7;2015;Affordable Manhattan Apartment;Manhattan;Apartment;60;Private room;10031;1;1;2;40;60;;;;;;;;1
39472987;24/07/2015;7;2015 7;2015;COZY ROOM CLOSE TO TOUR SITES;Manhattan;Apartment;;Private room;10032;1;1;0;55;;;;;;;;;1
39522411;25/07/2015;7;2015 7;2015;Modern Garden Apt w Outdoor Hot Tub;Brooklyn;Apartment;100;Entire home/apt;11205;2;1;4;185;100;;;;;;;;1
39483454;25/07/2015;7;2015 7;2015;Big; bright loft in Williamsburg;Brooklyn;Apartment;100;Entire home/apt;11211;1;1;2;180;100;;;;;;;1
39538145;25/07/2015;7;2015 7;2015;Spacious 2 Bdr in Williamsburg;Brooklyn;Apartment;100;Entire home/apt;11211;2;1;2;220;100;;;;;;;;1
39536650;25/07/2015;7;2015 7;2015;Crown Heights apt+ limousine;Brooklyn;Apartment;;Entire home/apt;11216;1;1;0;125;;;;;;;;;1
39549440;25/07/2015;7;2015 7;2015;Room to sublet in Brooklyn;Brooklyn;Apartment;90;Entire home/apt;11218;2;1;4;50;90;;;;;;;;1
39549563;25/07/2015;7;2015 7;2015;Spacious place with a backyard;Brooklyn;House;;Entire home/apt;11216;3;1;1;169;;;;;;;;;1
39549563;25/07/2015;7;2015 7;2015;Cozy Place In Brooklyn;Brooklyn;House;90;Entire home/apt;11233;5;1;4;149;90;;;;;;;;1
39541748;25/07/2015;7;2015 7;2015;Charming West Village studio;Manhattan;Apartment;100;Entire home/apt;10011;1;1;1;185;100;;;;;;;;1
39530472;25/07/2015;7;2015 7;2015;Perfect West Village 1 Bedroom Apt;Manhattan;Apartment;90;Entire home/apt;10014;1;1;2;210;90;;;;;;;;1
39538207;25/07/2015;7;2015 7;2015;Studio Amzing Location - West Vill;Manhattan;Apartment;;Entire home/apt;10014;1;1;1;200;;;;;;;;;1
39531775;25/07/2015;7;2015 7;2015;Midtown West Studio;Manhattan;Apartment;;Entire home/apt;10019;1;1;0;175;;;;;;;;;1
39507603;25/07/2015;7;2015 7;2015;Spacious 1 Bedroom Apartment;Manhattan;Apartment;;Entire home/apt;10031;3;1;0;102;;;;;;;;;1
39524396;25/07/2015;7;2015 7;2015;High-End Building with Perfect View;Manhattan;Apartment;;Entire home/apt;10044;2;1;0;170;;;;;;;;;1
39520701;25/07/2015;7;2015 7;2015;Luxury High-rise with amazing views;Manhattan;Apartment;;Entire home/apt;10128;2;1;0;95;;;;;;;;;1
39528519;25/07/2015;7;2015 7;2015;Private room for 2. Amazing view!?;Manhattan;Apartment;;Private room;10002;2;1;0;67;;;;;;;;;1
39524123;25/07/2015;7;2015 7;2015;Private Room w Balcony Midtown East;Manhattan;Apartment;80;Private room;10022;1;1;1;105;80;;;;;;;;1
39534230;25/07/2015;7;2015 7;2015;107?&Amsterdam????;Manhattan;Apartment;;Private room;10025;1;1;0;50;;;;;;;;;1
39503857;25/07/2015;7;2015 7;2015;Private room; shared bathroom.;Manhattan;Apartment;;Private room;10030;1;1;0;200;;;;;;;;1
39539913;25/07/2015;7;2015 7;2015;Edgecombe Ave Room;Manhattan;Apartment;;Private room;10031;1;1;0;100;;;;;;;;;1
39515346;25/07/2015;7;2015 7;2015;Cozy loft bed in the heart of NYC;Manhattan;Apartment;60;Shared room;10001;1;1;1;55;60;;;;;;;;1
39528519;25/07/2015;7;2015 7;2015;Shared room for guy. Amazing view!•;Manhattan;Apartment;;Shared room;10002;2;1;0;36;;;;;;;;;1
39528519;25/07/2015;7;2015 7;2015;Shared room for guy. Amazing view!•;Manhattan;Apartment;90;Shared room;10002;2;1;3;36;93;;;;;;;;1
39528519;25/07/2015;7;2015 7;2015;Shared room for guy. Amazing view!?;Manhattan;Apartment;100;Shared room;10002;3;1;1;32;100;;;;;;;;1
39528519;25/07/2015;7;2015 7;2015;Shared room for guy. Amazing view!?;Manhattan;Apartment;100;Shared room;10002;2;1;1;36;100;;;;;;;;1
39528519;25/07/2015;7;2015 7;2015;Shared room for guy. Amazing view!?;Manhattan;Apartment;100;Shared room;10002;2;1;2;36;100;;;;;;;;1
39528519;25/07/2015;7;2015 7;2015;Shared room for guy. Amazing view!X;Manhattan;Apartment;100;Shared room;10002;2;1;2;36;100;;;;;;;;1
39528519;25/07/2015;7;2015 7;2015;Shared room for guy. Best area!;Manhattan;Apartment;100;Shared room;10009;2;1;1;32;100;;;;;;;;1
39528519;25/07/2015;7;2015 7;2015;Shared room for guy. Best area!! ^);Manhattan;Apartment;80;Shared room;10009;2;1;1;36;80;;;;;;;;1
39528519;25/07/2015;7;2015 7;2015;Shared room for guy. Best area!! ^);Manhattan;Apartment;80;Shared room;10009;2;1;6;36;80;;;;;;;;1
39528519;25/07/2015;7;2015 7;2015;Shared room for guy. Best area!! 0);Manhattan;Apartment;;Shared room;10009;2;1;0;36;;;;;;;;;1
39528519;25/07/2015;7;2015 7;2015;Shared room for guy. Best area!! 0);Manhattan;Apartment;;Shared room;10009;2;1;0;39;;;;;;;;;1
39639929;26/07/2015;7;2015 7;2015;Cozy Large Studio - Yankee Stadium;Bronx;Apartment;100;Entire home/apt;10451;1;1;1;110;100;;;;;;;;1
39626683;26/07/2015;7;2015 7;2015;Modern 3br apt in quiet NE Bronx;Bronx;Apartment;;Entire home/apt;10466;3;1;0;156;;;;;;;;;1
39645161;26/07/2015;7;2015 7;2015;Charming; old-fashioned flat;Brooklyn;Apartment;100;Entire home/apt;11222;1;1;1;113;100;;;;;;;1
39639169;26/07/2015;7;2015 7;2015;Classic 1BR Brownstone w/ Backyard;Brooklyn;Apartment;80;Entire home/apt;11233;2;1;1;100;80;;;;;;;;1
39635423;26/07/2015;7;2015 7;2015;Williamsburg Studio; oudoor patio;Brooklyn;Apartment;;Entire home/apt;11249;1;1;0;120;;;;;;;;1
39580071;26/07/2015;7;2015 7;2015;The Williamsburg Cottage;Brooklyn;Bungalow;;Entire home/apt;11249;1;1;0;172;;;;;;;;;1
39632876;26/07/2015;7;2015 7;2015;Heart of NYC by Union Square!;Manhattan;Apartment;;Entire home/apt;10003;1;1;1;150;;;;;;;;;1
39609698;26/07/2015;7;2015 7;2015;EV Studio With Empire State Views;Manhattan;Apartment;90;Entire home/apt;10009;1;1;2;121;90;;;;;;;;1
39652597;26/07/2015;7;2015 7;2015;Sublet in Chelsea btwn 6th-7th Aves;Manhattan;Apartment;;Entire home/apt;10011;1;1;0;240;;;;;;;;;1
39655899;26/07/2015;7;2015 7;2015;Spacious Studio in Midtown East;Manhattan;Apartment;;Entire home/apt;10017;1;1;1;140;;;;;;;;;1
39624147;26/07/2015;7;2015 7;2015;Christmas in New York;Manhattan;Apartment;;Entire home/apt;10019;2;1;0;700;;;;;;;;;1
39599671;26/07/2015;7;2015 7;2015;Lovely 2 Bedroom in Upper West Side;Manhattan;Apartment;;Entire home/apt;10024;3;1;0;160;;;;;;;;;1
39626984;26/07/2015;7;2015 7;2015;Heights Home Away From Home;Manhattan;Apartment;100;Entire home/apt;10031;2;1;2;100;100;;;;;;;;1
39646122;26/07/2015;7;2015 7;2015;Wonderful Apartment in Flushing;Queens;Apartment;;Entire home/apt;11355;7;1;0;590;;;;;;;;;1
39657289;26/07/2015;7;2015 7;2015;A Room within An Apartment;Brooklyn;Apartment;;Private room;11215;2;1;1;45;;;;;;;;;1
39635110;26/07/2015;7;2015 7;2015;Private Room in a Huge Apartment;Brooklyn;Apartment;;Private room;11217;1;1;0;94;;;;;;;;;1
39648732;26/07/2015;7;2015 7;2015;Private room in a 3BR ap L+M trains;Brooklyn;Apartment;;Private room;11237;1;1;0;50;;;;;;;;;1
39658477;26/07/2015;7;2015 7;2015;Nice Sunny BR at LES prime area;Manhattan;Apartment;;Private room;10002;1;1;1;55;;;;;;;;;1
39644729;26/07/2015;7;2015 7;2015;Spacious Room in St.Mark's;Manhattan;Apartment;;Private room;10003;1;1;0;120;;;;;;;;;1
39651842;26/07/2015;7;2015 7;2015;Adorable Upper East Side Apartment;Manhattan;Apartment;;Private room;10028;1;1;0;110;;;;;;;;;1
39603420;26/07/2015;7;2015 7;2015;Clean White Room in Large Apartment;Manhattan;Apartment;100;Private room;10031;1;1;4;97;100;;;;;;;;1
39620654;26/07/2015;7;2015 7;2015;Manhattan Room;true city vibe!;Manhattan;Apartment;100;Private room;10040;1;1;2;50;100;;;;;;;1
39646122;26/07/2015;7;2015 7;2015;Wonderful Private room in Flushing;Queens;Apartment;;Private room;11355;1;1;0;80;;;;;;;;;1
39648442;26/07/2015;7;2015 7;2015;Small Studio by the Park???????????;Queens;House;100;Private room;11355;1;1;1;75;100;;;;;;;;1
39719978;27/07/2015;7;2015 7;2015;Charming 2 bed DUMBO Loft;Brooklyn;Apartment;;Entire home/apt;11201;2;1;0;259;;;;;;;;;1
39706334;27/07/2015;7;2015 7;2015;Spacious 1BR in Williamsburg;Brooklyn;Apartment;;Entire home/apt;11211;1;1;0;140;;;;;;;;;1
39660732;27/07/2015;7;2015 7;2015;Steps from Museum of Art;Brooklyn;Apartment;;Entire home/apt;11225;1;1;0;95;;;;;;;;;1
39699925;27/07/2015;7;2015 7;2015;Charming one bedroom NYC treasure;Manhattan;Apartment;;Entire home/apt;10002;1;1;0;125;;;;;;;;;1
39702517;27/07/2015;7;2015 7;2015;Huge studio apt in Gramercy NYC;Manhattan;Apartment;;Entire home/apt;10003;1;1;0;200;;;;;;;;;1
39700582;27/07/2015;7;2015 7;2015;Spacious/Luxury Private Apt at Wall;Manhattan;Apartment;100;Entire home/apt;10005;2;1;2;150;100;;;;;;;;1
39726713;27/07/2015;7;2015 7;2015;Beautiful 1-Bedroom East Village;Manhattan;Apartment;;Entire home/apt;10009;1;1;0;235;;;;;;;;;1
39759577;27/07/2015;7;2015 7;2015;Beautiful Soho/Nolita Apartment;Manhattan;Apartment;80;Entire home/apt;10012;1;1;3;120;80;;;;;;;;1
11235560;27/07/2015;7;2015 7;2015;True 1 BR/1 BA in the heart of Soho;Manhattan;Apartment;100;Entire home/apt;10014;1;1;1;225;100;;;;;;;;1
39715394;27/07/2015;7;2015 7;2015;Beautiful Home in the West Village!;Manhattan;Apartment;;Entire home/apt;10014;1;1;0;200;;;;;;;;;1
39719111;27/07/2015;7;2015 7;2015;Beautiful West Village Studio;Manhattan;Apartment;;Entire home/apt;10014;1;1;0;175;;;;;;;;;1
39742177;27/07/2015;7;2015 7;2015;Sunny NYC studio in prime location;Manhattan;Apartment;100;Entire home/apt;10024;1;1;1;120;100;;;;;;;;1
39714117;27/07/2015;7;2015 7;2015;Lovely studio in Spanish Harlem;Manhattan;Apartment;;Entire home/apt;10029;3;1;0;100;;;;;;;;;1
39742052;27/07/2015;7;2015 7;2015;1 Bedroom in Washington Heights!;Manhattan;Apartment;;Entire home/apt;10040;2;1;0;150;;;;;;;;;1
39714792;27/07/2015;7;2015 7;2015;W&D; Heart of Williamsburg!;Brooklyn;Apartment;;Private room;11211;1;1;0;90;;;;;;;;1
39735540;27/07/2015;7;2015 7;2015;Sunny; Clean Room in Brooklyn;Brooklyn;Apartment;;Private room;11216;1;1;0;40;;;;;;;;1
39713675;27/07/2015;7;2015 7;2015;Family-friendly; cozy guest room;Brooklyn;Apartment;100;Private room;11233;2;1;7;75;100;;;;;;;1
39754919;27/07/2015;7;2015 7;2015;Room in Bushwick; close to train!;Brooklyn;Apartment;;Private room;11237;1;1;0;45;;;;;;;;1
39707086;27/07/2015;7;2015 7;2015;???????????;Manhattan;Apartment;60;Private room;10009;1;1;2;48;60;;;;;;;;1
39719815;27/07/2015;7;2015 7;2015;Heart of East Village Bedroom!;Manhattan;Apartment;80;Private room;10009;1;1;4;85;80;;;;;;;;1
39726069;27/07/2015;7;2015 7;2015;Trendy TriBeCa SoHo Suite;Manhattan;Apartment;100;Private room;10013;1;1;1;78;100;;;;;;;;1
39664902;27/07/2015;7;2015 7;2015;Room in 32nd & Madison Center of NY;Manhattan;Apartment;;Private room;10016;1;1;0;65;;;;;;;;;1
39706100;27/07/2015;7;2015 7;2015;LUXURY ROOM IN PRIME LOCATION;Manhattan;Apartment;85;Private room;10025;1;1;5;90;88;;;;;;;;1
39712384;27/07/2015;7;2015 7;2015;Cute; Cheap Apartment in NYC!;Manhattan;Apartment;;Private room;10032;1;1;0;40;;;;;;;;1
39769086;27/07/2015;7;2015 7;2015;Intimate bushwick Bedroom;Queens;Apartment;80;Private room;11237;1;1;1;50;80;;;;;;;;1
39741695;27/07/2015;7;2015 7;2015;lively LOFT mini;Queens;Apartment;;Private room;11421;1;1;0;60;;;;;;;;;1
39835107;28/07/2015;7;2015 7;2015;Beautiful Park Slope Studio;Brooklyn;Apartment;100;Entire home/apt;11217;2;1;1;115;100;;;;;;;;1
39808438;28/07/2015;7;2015 7;2015;Mischief Manor;Brooklyn;Apartment;90;Entire home/apt;11221;2;1;6;191;93;;;;;;;;1
39869654;28/07/2015;7;2015 7;2015;The Heights;Brooklyn;Apartment;;Entire home/apt;11221;3;1;0;110;;;;;;;;;1
39810911;28/07/2015;7;2015 7;2015;Bright & cozy Greenpoint studio;Brooklyn;Apartment;;Entire home/apt;11222;1;1;0;125;;;;;;;;;1
39855629;28/07/2015;7;2015 7;2015;Duplex w/Private Yard 3br/2ba;Brooklyn;Apartment;;Entire home/apt;11231;4;1;0;245;;;;;;;;;1
39831146;28/07/2015;7;2015 7;2015;Comfortable quiet close to the fun!;Brooklyn;House;;Entire home/apt;11231;2;1;0;200;;;;;;;;;1
39837562;28/07/2015;7;2015 7;2015;Charming One Bedroom Flat;Manhattan;Apartment;100;Entire home/apt;10003;2;1;1;275;100;;;;;;;;1
39873151;28/07/2015;7;2015 7;2015;Gorgeous & Bright East Village Apt;Manhattan;Apartment;;Entire home/apt;10009;1;1;0;200;;;;;;;;;1
39868106;28/07/2015;7;2015 7;2015;Chelsea Apt Great Location;Manhattan;Apartment;;Entire home/apt;10010;1;1;0;400;;;;;;;;;1
39868916;28/07/2015;7;2015 7;2015;Beautiful 2 bed 2 bath;Manhattan;Apartment;;Entire home/apt;10010;3;1;0;300;;;;;;;;;1
39864924;28/07/2015;7;2015 7;2015;Charming Chelsea One Bedroom;Manhattan;Apartment;90;Entire home/apt;10011;1;1;2;200;90;;;;;;;;1
39865664;28/07/2015;7;2015 7;2015;Amazing Chelsea Studio;Manhattan;Apartment;;Entire home/apt;10011;1;1;0;190;;;;;;;;;1
39862343;28/07/2015;7;2015 7;2015;Charming UWS Abode Near Park;Manhattan;Apartment;90;Entire home/apt;10023;1;1;3;218;93;;;;;;;;1
39873580;28/07/2015;7;2015 7;2015;STUDIO in Downtown Soho;Manhattan;House;;Entire home/apt;10013;1;1;0;200;;;;;;;;;1
39808613;28/07/2015;7;2015 7;2015;LARGE ROOM! 20MIN. FROM TIME SQUARE;Bronx;Apartment;;Private room;10457;1;1;0;60;;;;;;;;;1
39808613;28/07/2015;7;2015 7;2015;LARGE ROOM! 20MIN. FROM TIME SQUARE;Bronx;Apartment;;Private room;10457;1;1;0;60;;;;;;;;;1
39862753;28/07/2015;7;2015 7;2015;Nice small room with AC;Brooklyn;Apartment;;Private room;11206;1;1;0;31;;;;;;;;;1
39831634;28/07/2015;7;2015 7;2015;Partitioned room; private entrance;Brooklyn;Apartment;100;Private room;11221;1;1;1;65;100;;;;;;;1
39860599;28/07/2015;7;2015 7;2015;Modern Bedroom in Bushwick Apt.;Brooklyn;Apartment;100;Private room;11237;1;1;1;40;100;;;;;;;;1
39824695;28/07/2015;7;2015 7;2015;Prime Williamsburg 1BR& Living Area;Brooklyn;Apartment;;Private room;11249;2;1;0;150;;;;;;;;;1
39818157;28/07/2015;7;2015 7;2015;Cozy room in East Vill on 6St &1Ave;Manhattan;Apartment;;Private room;10003;1;1;0;90;;;;;;;;;1
39875363;28/07/2015;7;2015 7;2015;Private Room in Downtown Manhattan;Manhattan;Apartment;100;Private room;10011;1;1;2;118;100;;;;;;;;1
39808613;28/07/2015;7;2015 7;2015;YOUR OWN PRIVATE ROOM! NEAR CP;Manhattan;Apartment;;Private room;10029;1;1;0;65;;;;;;;;;1
39859331;28/07/2015;7;2015 7;2015;Luxury Apartment with King Room;Manhattan;Apartment;;Private room;10035;1;1;0;90;;;;;;;;;1
39846379;28/07/2015;7;2015 7;2015;Hotel alternative up town NYC;Manhattan;Apartment;;Private room;10040;2;1;0;89;;;;;;;;;1
39835220;28/07/2015;7;2015 7;2015;UES Large Private Room w Storage;Manhattan;Apartment;90;Private room;10128;1;1;8;80;93;;;;;;;;1
39835878;28/07/2015;7;2015 7;2015;Perfect location; 15 min.Manhattan;Queens;Apartment;;Private room;11105;1;1;0;70;;;;;;;;1
39835633;28/07/2015;7;2015 7;2015;Private Room with 25th FL. Balcony;Queens;Apartment;;Private room;11109;1;1;0;60;;;;;;;;;1
39810670;28/07/2015;7;2015 7;2015;Master bedroom + private bathroom;Queens;House;100;Private room;11364;1;1;1;60;100;;;;;;;;1
39808613;28/07/2015;7;2015 7;2015;GREAT LARGE ROOM SHARE!;Bronx;Apartment;;Shared room;10457;1;1;0;40;;;;;;;;;1
39808613;28/07/2015;7;2015 7;2015;LARGE ROOM SHARE NEAR TIME SQUARE;Bronx;Apartment;;Shared room;10457;1;1;0;40;;;;;;;;;1
39808613;28/07/2015;7;2015 7;2015;ROOM SHARE NEAR TIME SQUARE;Bronx;Apartment;;Shared room;10457;1;1;0;40;;;;;;;;;1
39808613;28/07/2015;7;2015 7;2015;ROOM SHARE NEAR TIME SQUARE;Bronx;Apartment;;Shared room;10457;1;1;0;40;;;;;;;;;1
39805148;28/07/2015;7;2015 7;2015;Bachelor Pad For A Short Stay;Queens;House;100;Shared room;11434;1;1;2;46;100;;;;;;;;1
39918716;29/07/2015;7;2015 7;2015;Beautiful Apartment By 3 Hospitals;Brooklyn;Apartment;;Entire home/apt;11203;2;1;0;169;;;;;;;;;1
39941533;29/07/2015;7;2015 7;2015;Luxury 2000ft Williamsburg Duplex;Brooklyn;Apartment;;Entire home/apt;11211;3;1;0;600;;;;;;;;;1
39940356;29/07/2015;7;2015 7;2015;Amazing 3 Bdrm Brownstone Apt;Brooklyn;Apartment;;Entire home/apt;11217;4;1;0;275;;;;;;;;;1
39915371;29/07/2015;7;2015 7;2015;Penthouse with Large Patio;Manhattan;Apartment;;Entire home/apt;10001;1;1;3;260;;;;;;;;;1
39938343;29/07/2015;7;2015 7;2015;1 BR LES/Chinatown;Manhattan;Apartment;100;Entire home/apt;10002;1;1;2;185;100;;;;;;;;1
39955850;29/07/2015;7;2015 7;2015;Big Studio in the Heart of Wall St;Manhattan;Apartment;90;Entire home/apt;10005;1;1;2;130;90;;;;;;;;1
39953090;29/07/2015;7;2015 7;2015;Bright Lux East Village 2BR Home;Manhattan;Apartment;100;Entire home/apt;10009;3;1;1;454;100;;;;;;;;1
39880500;29/07/2015;7;2015 7;2015;Cozy studio close to central park;Manhattan;Apartment;;Entire home/apt;10025;2;1;0;142;;;;;;;;;1
39921605;29/07/2015;7;2015 7;2015;Spacious Manhattan studio w patio!;Manhattan;Apartment;100;Entire home/apt;10025;1;1;1;250;100;;;;;;;;1
39969570;29/07/2015;7;2015 7;2015;A little space; in a cute place;Manhattan;Apartment;100;Entire home/apt;10027;2;1;1;160;100;;;;;;;1
39917103;29/07/2015;7;2015 7;2015;A beautiful; airy studio apartment!;Manhattan;Apartment;;Entire home/apt;10029;1;1;0;100;;;;;;;;1
39976956;29/07/2015;7;2015 7;2015;Modern 1-br apt with balcony;Manhattan;Apartment;;Entire home/apt;10036;1;1;1;200;;;;;;;;;1
5012408;29/07/2015;7;2015 7;2015;UES 22nd floor Manhattan 1 bedroom;Manhattan;Apartment;;Entire home/apt;10075;2;1;0;149;;;;;;;;;1
39921605;29/07/2015;7;2015 7;2015;Manhattan Studio with Huge Garden!;Manhattan;Townhouse;;Entire home/apt;10025;1;1;0;170;;;;;;;;;1
