Host Id,Host Since,mes,anio,Name,Neighbourhood,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating,AA,AB,AC,AD,AE,AF,AG,cant
4397495,13/12/2012,12,2012,Cozy Top-floor Apt. with Views!,Brooklyn,Apartment,100,Entire home/apt,11205,2,1,2,125,100,,,,,,,,1
4398238,13/12/2012,12,2012,Lovely 2 bedroom apt w/ roof deck,Brooklyn,Apartment,,Entire home/apt,11238,2,1,0,160,,,,,,,,,1
4393631,13/12/2012,12,2012,HUGE 2 Bedroom in East Village,Manhattan,Apartment,,Entire home/apt,10009,2,1,0,250,,,,,,,,,1
4394424,13/12/2012,12,2012,3BR, Apt. in the HEART of E.Village,Manhattan,Apartment,85,Entire home/apt,10009,3,1,3,320,87,,,,,,,1
4393631,13/12/2012,12,2012,Awesome 2 Bedroom In Soho,Manhattan,Apartment,85,Entire home/apt,10013,2,1,20,215,89,,,,,,,,1
4398264,13/12/2012,12,2012,Duplex Apartment Upper West Side,Manhattan,Apartment,90,Entire home/apt,10023,2,1,3,300,93,,,,,,,,1
4398437,13/12/2012,12,2012,The Room w/Bathroom @ Bushwick.,Brooklyn,Apartment,80,Private room,11206,1,1,2,65,80,,,,,,,,1
4393916,13/12/2012,12,2012,A Studio Size, Quiet & Sunny Room,Brooklyn,Apartment,100,Private room,11222,1,1,1,114,100,,,,,,,1
4393626,13/12/2012,12,2012,BIG room in fun loft – heart of NYC,Manhattan,Apartment,85,Private room,10001,1,1,12,120,89,,,,,,,,1
4393626,13/12/2012,12,2012,Room in Great Loft - Fun/Convenient,Manhattan,Apartment,90,Private room,10001,1,1,34,119,91,,,,,,,,1
4394424,13/12/2012,12,2012,Room in the Heart of East Village,Manhattan,Apartment,85,Private room,10009,1,1,3,100,87,,,,,,,,1
4394424,13/12/2012,12,2012,Spacious room in East Village,Manhattan,Apartment,,Private room,10009,1,1,0,120,,,,,,,,,1
4400594,13/12/2012,12,2012,New, clean room in Hell's Kitchen,Manhattan,Apartment,100,Private room,10018,1,1,7,150,100,,,,,,,1
4398264,13/12/2012,12,2012,Private Room/Kitchen/Bath in NYC,Manhattan,Apartment,70,Private room,10023,1,1,6,185,73,,,,,,,,1
4394444,13/12/2012,12,2012,Perfect room in a safe NYC area!!!,Queens,Apartment,90,Private room,11106,2,1,29,75,94,,,,,,,,1
4394444,13/12/2012,12,2012,The best for one person in NYC!,Queens,Apartment,100,Private room,11106,1,1,4,70,100,,,,,,,,1
4406121,14/12/2012,12,2012,Lower East Side Home,Manhattan,Apartment,85,Entire home/apt,10002,3,1,4,325,85,,,,,,,,1
4405241,14/12/2012,12,2012,East Village Oasis,Manhattan,Apartment,100,Entire home/apt,10009,2,1,1,225,100,,,,,,,,1
4403552,14/12/2012,12,2012,NYC SoHo 1 BR - Close to Everything,Manhattan,Apartment,90,Entire home/apt,10012,1,1,6,260,93,,,,,,,,1
4404268,14/12/2012,12,2012,2 BR Queen Size Sunny - Nolita,Manhattan,Apartment,90,Entire home/apt,10012,2,1,25,250,91,,,,,,,,1
4403646,14/12/2012,12,2012,West 57th by Hilton, up to 7 nights,Manhattan,Apartment,,Entire home/apt,10019,1,1,0,430,,,,,,,,1
4406876,14/12/2012,12,2012,Gorgeous Renovated One Bedroom ues,Manhattan,Apartment,,Entire home/apt,10021,1,1,0,165,,,,,,,,,1
4401415,14/12/2012,12,2012,Midtown East 15th floor 2 bedrooms,Manhattan,Apartment,,Entire home/apt,10022,3,1,0,320,,,,,,,,,1
4407957,14/12/2012,12,2012,Amazing 1BD in a Perfect Location,Manhattan,Apartment,95,Entire home/apt,10023,2,1,64,185,96,,,,,,,,1
4401623,14/12/2012,12,2012,Beautiful apt uptown Manhattan,Manhattan,Apartment,80,Entire home/apt,10032,1,1,12,100,82,,,,,,,,1
4401275,14/12/2012,12,2012,Great 1 bedroom- awesome location,Manhattan,Apartment,90,Entire home/apt,10036,1,1,28,175,92,,,,,,,,1
4407429,14/12/2012,12,2012,Brownstone studio w/ full back yard,Manhattan,Apartment,90,Entire home/apt,10036,1,1,2,160,90,,,,,,,,1
4401527,14/12/2012,12,2012,Summer Sublet in Brooklyn,Brooklyn,Apartment,,Private room,11209,1,1,0,50,,,,,,,,,1
4402582,14/12/2012,12,2012,Bright bedroom in Bushwick,Brooklyn,Apartment,,Private room,11221,1,1,0,55,,,,,,,,,1
4401973,14/12/2012,12,2012,Crown Heights Duplex Apt.,Brooklyn,Apartment,80,Private room,11225,1,1,1,95,80,,,,,,,,1
4407721,14/12/2012,12,2012,Sunny Spacious Apt 20 mins to Manh.,Brooklyn,Apartment,95,Private room,11226,2,1,26,49,95,,,,,,,,1
4406377,14/12/2012,12,2012,McKibbin Corner - A Cozy Niche,Brooklyn,Loft,100,Private room,11206,1,1,6,80,100,,,,,,,,1
4406377,14/12/2012,12,2012,McKibbin Livin' - Poor Man's Rothko,Brooklyn,Loft,95,Private room,11206,1,1,5,90,95,,,,,,,,1
4403262,14/12/2012,12,2012,HUGE Room, AMAZING Location!,Manhattan,Apartment,100,Private room,10002,1,1,1,119,100,,,,,,,1
4406343,14/12/2012,12,2012,Prime East Village / Downtown 1BR,Manhattan,Apartment,95,Private room,10003,1,1,40,98,96,,,,,,,,1
4404268,14/12/2012,12,2012,1 Sunny Queen BR in Nolita/SoHo,Manhattan,Apartment,100,Private room,10012,1,1,1,125,100,,,,,,,,1
4401472,14/12/2012,12,2012,Sunny Room in Midtown Manhattan,Manhattan,Apartment,80,Private room,10036,1,1,70,100,82,,,,,,,,1
4413909,15/12/2012,12,2012,Sunny, and Spacious in Cobble Hill!,Brooklyn,Apartment,100,Entire home/apt,11201,2,1,4,170,100,,,,,,,1
4413896,15/12/2012,12,2012,The Nook!,Brooklyn,Apartment,,Entire home/apt,11230,2,1,0,85,,,,,,,,,1
4411634,15/12/2012,12,2012,Lovely Studio  -- Heart of Brooklyn,Brooklyn,House,95,Entire home/apt,11214,1,1,21,70,97,,,,,,,,1
4412263,15/12/2012,12,2012,Union Square high ceiling balcony,Manhattan,Apartment,95,Entire home/apt,10003,1,1,25,300,98,,,,,,,,1
4413527,15/12/2012,12,2012,New York Spacious 1BD Prime Chelsea,Manhattan,Apartment,100,Entire home/apt,10011,1,1,3,215,100,,,,,,,,1
4414255,15/12/2012,12,2012,Luxury Apt in Heart of West Village,Manhattan,Apartment,,Entire home/apt,10012,1,1,0,175,,,,,,,,,1
4410966,15/12/2012,12,2012,Private Fully Equip Studio Apt,Manhattan,Apartment,90,Entire home/apt,10024,1,1,88,162,91,,,,,,,,1
4413028,15/12/2012,12,2012,Upper East Side Studio,Manhattan,Apartment,,Entire home/apt,10028,1,1,0,150,,,,,,,,,1
4414248,15/12/2012,12,2012,Spacious 1BR in full service bldg,Manhattan,Apartment,95,Entire home/apt,10280,2,1,12,250,97,,,,,,,,1
4411686,15/12/2012,12,2012,Cosy room in Brooklyn loft,Brooklyn,Apartment,100,Private room,11211,1,1,4,99,100,,,,,,,,1
4413387,15/12/2012,12,2012,Clean Bedroom with air conditioning,Brooklyn,Apartment,80,Private room,11233,1,1,26,70,82,,,,,,,,1
4412957,15/12/2012,12,2012,Cosy room in Williamsburg,Brooklyn,Apartment,,Private room,11249,1,1,0,90,,,,,,,,,1
4414355,15/12/2012,12,2012,Private Room Upper East Manhattan,Manhattan,Apartment,85,Private room,10075,1,1,84,100,86,,,,,,,,1
4419838,16/12/2012,12,2012,1BR - BEST LOCATION IN NEIGHBORHOOD,Brooklyn,Apartment,90,Entire home/apt,11205,1,1,36,210,90,,,,,,,,1
4420575,16/12/2012,12,2012,Amazing Williamsburg BK Studio!,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,39,140,92,,,,,,,,1
4420852,16/12/2012,12,2012,Sweet loft/apt in Williamsburg,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,3,120,93,,,,,,,,1
4419418,16/12/2012,12,2012,Brooklyn Sanctuary 1 block to train,Brooklyn,Apartment,100,Entire home/apt,11213,1,1,2,90,100,,,,,,,,1
4419591,16/12/2012,12,2012,Roomy and Cozy Apartment in NYC NY,Manhattan,Apartment,85,Entire home/apt,10001,2,1,66,150,88,,,,,,,,1
4417895,16/12/2012,12,2012,1 Bedroom Apt, Sleeps 3+ in LES,Manhattan,Apartment,80,Entire home/apt,10002,2,1,1,163,80,,,,,,,1
4421803,16/12/2012,12,2012,Spacious 1 bdrm  East Village NYC,Manhattan,Apartment,90,Entire home/apt,10009,1,1,25,160,92,,,,,,,,1
4419693,16/12/2012,12,2012,Studio view on Empire state bdg,Manhattan,Apartment,95,Entire home/apt,10016,1,1,8,180,98,,,,,,,,1
4419591,16/12/2012,12,2012,Great One Bedroom in Time Square,Manhattan,Apartment,90,Entire home/apt,10019,2,1,25,135,94,,,,,,,,1
4421427,16/12/2012,12,2012,NYC Flat 2 Blocks from Central Park,Manhattan,Apartment,85,Entire home/apt,10023,2,1,20,194,88,,,,,,,,1
4422368,16/12/2012,12,2012,Large Park block Duplex with Garden,Manhattan,Apartment,95,Entire home/apt,10024,5,1,33,560,98,,,,,,,,1
4422250,16/12/2012,12,2012,Central Park West Private Apartment,Manhattan,Apartment,,Entire home/apt,10025,1,1,0,145,,,,,,,,,1
4421946,16/12/2012,12,2012,10 min walk to CENTRAL PARK.,Manhattan,Apartment,80,Entire home/apt,10028,3,1,12,160,84,,,,,,,,1
4422415,16/12/2012,12,2012,Luxurious 2BD Perfect for Kids,Manhattan,Apartment,100,Entire home/apt,10028,2,1,4,250,100,,,,,,,,1
4422313,16/12/2012,12,2012,Greenpoint room/yard! Females only,Brooklyn,Apartment,100,Private room,11222,1,1,3,55,100,,,,,,,,1
4421935,16/12/2012,12,2012,Strawberry B&B,Brooklyn,Loft,95,Private room,11237,2,1,29,69,96,,,,,,,,1
4422415,16/12/2012,12,2012,Master BD in Luxurious 2BD,Manhattan,Apartment,100,Private room,10028,2,1,1,99,100,,,,,,,,1
4417252,16/12/2012,12,2012,Queen size bedroom with river view!,Manhattan,Apartment,95,Private room,10032,1,1,9,70,98,,,,,,,,1
4421458,16/12/2012,12,2012,Clean Minimalist Space in UES!,Manhattan,Apartment,95,Private room,10065,1,1,28,89,96,,,,,,,,1
4420944,16/12/2012,12,2012,Sunny Priv Rm, 5 mins to Manhattan,Queens,Apartment,95,Private room,11101,1,1,33,95,95,,,,,,,1
4421479,16/12/2012,12,2012,NYC Private Room, Great Location,Queens,Apartment,95,Private room,11102,1,1,34,79,95,,,,,,,1
4427053,17/12/2012,12,2012,Sunny 1 Bedroom Apartment/Loft,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,22,150,93,,,,,,,,1
4425467,17/12/2012,12,2012,BROOKLYN APARTMENT,Brooklyn,Apartment,95,Entire home/apt,11237,1,1,5,120,96,,,,,,,,1
4425544,17/12/2012,12,2012,Beautiful Studio in Lower East Side,Manhattan,Apartment,90,Entire home/apt,10002,1,1,10,150,91,,,,,,,,1
4427679,17/12/2012,12,2012,ENTIRE 1 BEDROOM APT -CHINATOWN/LES,Manhattan,Apartment,90,Entire home/apt,10002,1,1,14,135,92,,,,,,,,1
4431261,17/12/2012,12,2012,Spacious and modern 1BDRM in LES,Manhattan,Apartment,,Entire home/apt,10002,2,1,0,450,,,,,,,,,1
4425514,17/12/2012,12,2012,Sun-bathed West Village Apartment,Manhattan,Apartment,100,Entire home/apt,10014,1,1,8,250,100,,,,,,,,1
4430549,17/12/2012,12,2012,Cozy West Village 1 Bedroom,Manhattan,Apartment,95,Entire home/apt,10014,1,1,9,200,98,,,,,,,,1
4425694,17/12/2012,12,2012,LUXURY APT w PRIVATE GARDEN NYC UES,Manhattan,Apartment,95,Entire home/apt,10021,1,1,65,160,95,,,,,,,,1
4430212,17/12/2012,12,2012,Spacious private room near subway.,Brooklyn,Apartment,,Private room,11206,1,1,1,59,,,,,,,,,1
4431501,17/12/2012,12,2012,Spacious 1 bedroom, location!!,Brooklyn,Apartment,,Private room,11211,1,1,0,77,,,,,,,,1
4428278,17/12/2012,12,2012,Gorgeous 1BR near Prospect Park,Brooklyn,Apartment,95,Private room,11218,1,1,12,75,97,,,,,,,,1
4424400,17/12/2012,12,2012,HUGE bdr, LOFT BEDFORD - 5MN Manhat,Brooklyn,Apartment,90,Private room,11249,1,1,3,60,90,,,,,,,1
4425405,17/12/2012,12,2012,Private room in a large 3bdrm,Manhattan,Apartment,,Private room,10026,,1,0,80,,,,,,,,,1
4428730,17/12/2012,12,2012,1 Br- Harlem/Morningside.FURNISHED,Manhattan,Bed & Breakfast,,Private room,10031,1,1,0,65,,,,,,,,,1
4431099,17/12/2012,12,2012,Healing Loft Space,Brooklyn,Apartment,60,Shared room,11206,1,1,1,170,60,,,,,,,,1
4440446,18/12/2012,12,2012,Spacious Family 2 Bed Apt w/nursery,Brooklyn,Apartment,,Entire home/apt,11218,2,1,0,125,,,,,,,,,1
4440088,18/12/2012,12,2012,Sweet 1BD-park view. Steps to train,Brooklyn,Apartment,95,Entire home/apt,11225,1,1,7,105,97,,,,,,,,1
4434798,18/12/2012,12,2012,Spacious garden appartment brooklyn,Brooklyn,House,85,Entire home/apt,11217,2,1,69,120,86,,,,,,,,1
4440548,18/12/2012,12,2012,Authentic Luxury Designed Loft,Brooklyn,Loft,95,Entire home/apt,11211,3,1,63,170,95,,,,,,,,1
4438831,18/12/2012,12,2012,Huge 2 Bedroom Apt in East Village!,Manhattan,Apartment,95,Entire home/apt,10009,3,1,18,295,97,,,,,,,,1
4438960,18/12/2012,12,2012,Beautiful 1BD in the West Village,Manhattan,Apartment,95,Entire home/apt,10014,1,1,37,235,96,,,,,,,,1
4438463,18/12/2012,12,2012,Charmant T2 UWS 1min Central Park,Manhattan,Apartment,,Entire home/apt,10024,1,1,0,288,,,,,,,,,1
4440823,18/12/2012,12,2012,Spacious, Airy Apt Near Central Pk,Manhattan,Apartment,90,Entire home/apt,10026,1,1,6,160,93,,,,,,,1
4432444,18/12/2012,12,2012,Modern Apartment with King Bed!,Brooklyn,Apartment,95,Private room,11206,1,1,44,71,95,,,,,,,,1
4432444,18/12/2012,12,2012,Room in Clean Modern Apartment,Brooklyn,Apartment,80,Private room,11206,1,1,1,69,80,,,,,,,,1
4440677,18/12/2012,12,2012,Balcony room, Wburg/Bwick penthouse,Brooklyn,Apartment,90,Private room,11211,1,1,11,50,91,,,,,,,1
4436365,18/12/2012,12,2012,Convenient Location Near C Park,Manhattan,Apartment,80,Private room,10024,1,1,1,100,80,,,,,,,,1
4432173,18/12/2012,12,2012,Upper Manhattan//Harlem Classic,Manhattan,Apartment,95,Private room,10027,1,1,9,92,95,,,,,,,,1
4438929,18/12/2012,12,2012,2 bedroom apartment in lovely area,Queens,Apartment,100,Private room,11375,1,1,12,80,100,,,,,,,,1
4445749,19/12/2012,12,2012,Sunny Brand New Park Slope Studio,Brooklyn,Apartment,85,Entire home/apt,11215,1,1,30,125,87,,,,,,,,1
4445793,19/12/2012,12,2012,Downtown Luxury Living,Manhattan,Apartment,95,Entire home/apt,10002,1,1,10,100,95,,,,,,,,1
4446118,19/12/2012,12,2012,Modern Duplex Loft in LES,Manhattan,Apartment,80,Entire home/apt,10002,2,1,1,150,80,,,,,,,,1
4447876,19/12/2012,12,2012,Large 1 Bdr Apt in East Village,Manhattan,Apartment,,Entire home/apt,10002,1,1,0,300,,,,,,,,,1
4442608,19/12/2012,12,2012,Cute Studio Greenwich Village NYC,Manhattan,Apartment,90,Entire home/apt,10012,1,1,6,120,90,,,,,,,,1
4445793,19/12/2012,12,2012,Luxury Living Steps from Times Sq!,Manhattan,Apartment,95,Entire home/apt,10018,2,1,16,175,97,,,,,,,,1
4447317,19/12/2012,12,2012,Huge 2 Bed/ 2 Bath NYC Apt in HK,Manhattan,Apartment,95,Entire home/apt,10019,2,1,6,350,96,,,,,,,,1
4445358,19/12/2012,12,2012,Gorgeous, modern, 1BR- West Side!,Manhattan,Apartment,90,Entire home/apt,10025,1,1,13,170,91,,,,,,1
4446767,19/12/2012,12,2012,Spacious Manhattan, sleeps 4,Manhattan,Apartment,100,Entire home/apt,10033,2,1,2,104,100,,,,,,,1
4445796,19/12/2012,12,2012,Private Terrace in Brooklyn!,Brooklyn,Apartment,100,Private room,11222,1,1,7,95,100,,,,,,,,1
4446118,19/12/2012,12,2012,Private Bedroom in LES Duplex Loft,Manhattan,Apartment,85,Private room,10002,1,1,40,75,89,,,,,,,,1
4447317,19/12/2012,12,2012,Big, beautiful room near Times Sq,Manhattan,Apartment,100,Private room,10019,1,1,4,140,100,,,,,,,1
4446647,19/12/2012,12,2012,Bedroom in NYC (Harlem),Manhattan,Apartment,100,Private room,10031,1,1,1,80,100,,,,,,,,1
4448433,19/12/2012,12,2012,One great comfy bedroom,Manhattan,Apartment,90,Private room,10031,1,1,8,80,91,,,,,,,,1
4448433,19/12/2012,12,2012,one private bedroom upper west side,Manhattan,Apartment,,Private room,10031,1,1,0,90,,,,,,,,,1
4448433,19/12/2012,12,2012,upper west side manhattan location,Manhattan,Apartment,85,Private room,10031,2,1,3,90,87,,,,,,,,1
4442608,19/12/2012,12,2012,Great Room in Shared Apt (A),Manhattan,Apartment,100,Private room,10035,1,1,2,60,100,,,,,,,,1
4442608,19/12/2012,12,2012,Perfect Room in Shared Apt (C),Manhattan,Apartment,80,Private room,10035,1,1,5,60,80,,,,,,,,1
4442608,19/12/2012,12,2012,Private Room in a Shared Apt  (B),Manhattan,Apartment,100,Private room,10035,1,1,1,60,100,,,,,,,,1
4444170,19/12/2012,12,2012,Nice Furnished Short Term in NY,Manhattan,Apartment,95,Shared room,10033,1,1,23,65,97,,,,,,,,1
4451791,20/12/2012,12,2012,Cozy Condo in Williamsburg,Brooklyn,Condominium,95,Entire home/apt,11211,2,1,12,126,96,,,,,,,,1
4451858,20/12/2012,12,2012,Comfortable, Spacious Duplex,Brooklyn,House,80,Entire home/apt,11218,4,1,1,200,80,,,,,,,1
4450527,20/12/2012,12,2012,Awesome Studio in East Village,Manhattan,Apartment,90,Entire home/apt,10003,1,1,15,218,94,,,,,,,,1
4451240,20/12/2012,12,2012,Spacious 1-Bedroom near Columbia,Manhattan,Apartment,100,Entire home/apt,10027,1,1,2,120,100,,,,,,,,1
4455457,20/12/2012,12,2012,Gorgeous Studio Washington Heights,Manhattan,Apartment,90,Entire home/apt,10040,1,1,10,100,93,,,,,,,,1
4452500,20/12/2012,12,2012,Private Bedroom in Stylish Apt,Brooklyn,Apartment,90,Private room,11211,1,1,26,85,93,,,,,,,,1
4451791,20/12/2012,12,2012,Modern 1bed Williamsburg Retreat,Brooklyn,House,,Private room,11211,1,1,0,120,,,,,,,,,1
4450164,20/12/2012,12,2012,Great private room in LES!,Manhattan,Apartment,,Private room,10002,1,1,1,120,,,,,,,,,1
4455698,20/12/2012,12,2012,Amazing Private room with valcony,Manhattan,Apartment,,Private room,10038,1,1,0,250,,,,,,,,,1
4455661,20/12/2012,12,2012,Cozy Room on the Upper East Side,Manhattan,Apartment,100,Private room,10128,1,1,1,80,100,,,,,,,,1
4448605,20/12/2012,12,2012,Single Nice Sunny Room For rent,Queens,House,,Private room,11358,1,1,0,60,,,,,,,,,1
4448605,20/12/2012,12,2012,Single Room to Rent,Queens,House,,Private room,11358,1,1,0,60,,,,,,,,,1
4451246,20/12/2012,12,2012,Park Slope/Gowanis Urban Oasis,Brooklyn,Apartment,95,Shared room,11215,1,1,48,46,99,,,,,,,,1
4461578,21/12/2012,12,2012,Cozy Park Slope Ground Floor Apt,Brooklyn,Apartment,80,Entire home/apt,11217,1,1,4,100,80,,,,,,,,1
4461145,21/12/2012,12,2012,Great Lrg Apt next to Park/Subway,Brooklyn,Apartment,60,Entire home/apt,11218,1,1,1,85,60,,,,,,,,1
4462261,21/12/2012,12,2012,Penthouse Free night free breakfast,Brooklyn,Apartment,85,Entire home/apt,11237,4,1,21,239,86,,,,,,,,1
4458591,21/12/2012,12,2012,The Perfect East Village Apartment,Manhattan,Apartment,95,Entire home/apt,10003,1,1,8,265,98,,,,,,,,1
4460034,21/12/2012,12,2012,Apartment For Your Holidays in NYC!,Manhattan,Apartment,90,Entire home/apt,10035,1,1,28,125,93,,,,,,,,1
4459052,21/12/2012,12,2012,Immaculate brand new one bedroom,Queens,Apartment,,Entire home/apt,11106,1,1,0,125,,,,,,,,,1
4461578,21/12/2012,12,2012,Comfy Private Garden Side Room,Brooklyn,Bed & Breakfast,90,Private room,11217,1,1,4,80,90,,,,,,,,1
4461492,21/12/2012,12,2012,Corner unit bedroom in luxury tower,Manhattan,Apartment,100,Private room,10018,1,1,4,129,100,,,,,,,,1
4463092,21/12/2012,12,2012,Room, Central Loc., Private Garden,Manhattan,Apartment,90,Private room,10026,1,1,24,99,91,,,,,,1
4463092,21/12/2012,12,2012,Room, Central Location, Priv. Entry,Manhattan,Apartment,90,Private room,10026,1,1,10,105,93,,,,,,1
4463149,21/12/2012,12,2012,spacious apartment near Columbia,Manhattan,Apartment,80,Private room,10027,1,1,1,150,83,,,,,,,,1
4470906,22/12/2012,12,2012,Cozy studio in heart of Brooklyn,Brooklyn,Apartment,100,Entire home/apt,11217,1,1,3,110,100,,,,,,,,1
4471002,22/12/2012,12,2012,Charming 1BR in Brooklyn Brownstone,Brooklyn,Apartment,,Entire home/apt,11217,1,1,0,200,,,,,,,,,1
4468199,22/12/2012,12,2012,2 Story Brooklyn Home w/ Backyard,Brooklyn,Condominium,,Entire home/apt,11238,1,1,0,200,,,,,,,,,1
4467358,22/12/2012,12,2012,LOVELY LOFT STUDIO, HEART OF SOHO!,Manhattan,Apartment,95,Entire home/apt,10012,1,1,65,220,96,,,,,,,1
4464316,22/12/2012,12,2012,1-bedroom on prime UWS location!,Manhattan,Apartment,,Entire home/apt,10023,2,1,0,233,,,,,,,,,1
4469131,22/12/2012,12,2012,Cute&Cozy Large Studio nr Columbia!,Manhattan,Apartment,85,Entire home/apt,10027,2,1,11,145,87,,,,,,,,1
4470343,22/12/2012,12,2012,Urban Oasis,Manhattan,Loft,90,Entire home/apt,10001,3,1,12,475,93,,,,,,,,1
4470506,22/12/2012,12,2012,Cozy apartment in Astoria,Queens,Apartment,100,Entire home/apt,11106,1,1,5,105,100,,,,,,,,1
4467316,22/12/2012,12,2012,Spacious Private Room in Brooklyn,Brooklyn,Apartment,85,Private room,11206,1,1,5,85,88,,,,,,,,1
4467316,22/12/2012,12,2012,Sunny Filled Room in Williamsburg,Brooklyn,Apartment,,Private room,11206,1,1,2,70,,,,,,,,,1
4468518,22/12/2012,12,2012,Apt in Bushwick,Brooklyn,Apartment,,Private room,11207,,1,0,100,,,,,,,,,1
4467358,22/12/2012,12,2012,LOVELY ROOM + PRIVATE BATHROOM! :),Brooklyn,Apartment,95,Private room,11222,1,1,6,69,97,,,,,,,,1
4471002,22/12/2012,12,2012,Greenpoint Master Bedroom,Brooklyn,Apartment,,Private room,11222,1,1,0,70,,,,,,,,,1
4465755,22/12/2012,12,2012,Beautiful bright bedroom furnished,Brooklyn,Loft,100,Private room,11237,1,1,1,60,100,,,,,,,,1
4469832,22/12/2012,12,2012,1BR in charming Downtown Apt,Manhattan,Apartment,100,Private room,10002,1,1,4,89,100,,,,,,,,1
4467554,22/12/2012,12,2012,Ideal Apt - Heart of East Village,Manhattan,Apartment,90,Private room,10003,1,1,6,131,90,,,,,,,,1
4477531,23/12/2012,12,2012,Apt in the clouds! Beautiful View!,Brooklyn,Apartment,,Entire home/apt,11201,2,1,0,350,,,,,,,,,1
4473916,23/12/2012,12,2012,Welcome to my home,Manhattan,Apartment,80,Entire home/apt,10003,1,1,1,450,80,,,,,,,,1
4477354,23/12/2012,12,2012,Comfy and Quiet Apt in West Village,Manhattan,Apartment,,Entire home/apt,10014,1,1,0,275,,,,,,,,,1
4471837,23/12/2012,12,2012,Beautiful Apartment on 5th Avenue,Manhattan,Apartment,,Entire home/apt,10019,2,1,0,150,,,,,,,,,1
4474951,23/12/2012,12,2012,Entire 2br+patio near Central Park,Manhattan,Apartment,90,Entire home/apt,10023,3,1,9,380,91,,,,,,,,1
4473954,23/12/2012,12,2012,UPPER WEST SIDE HISTORIC DISTRICT,Manhattan,Apartment,80,Entire home/apt,10024,,1,1,175,80,,,,,,,,1
4473860,23/12/2012,12,2012,Lovely Apt. in the heart of Harlem,Manhattan,Apartment,,Entire home/apt,10027,2,1,0,125,,,,,,,,,1
4475644,23/12/2012,12,2012,Fantastic Downtown Manhattan,Manhattan,Apartment,85,Private room,10013,2,1,52,110,89,,,,,,,,1
4474951,23/12/2012,12,2012,Private room  & patio West 70's,Manhattan,Apartment,85,Private room,10023,2,1,5,125,88,,,,,,,,1
4474951,23/12/2012,12,2012,Private room near Central Park,Manhattan,Apartment,,Private room,10023,1,1,0,125,,,,,,,,,1
4483185,24/12/2012,12,2012,Spacious 1 Bedroom in Fort Greene,Brooklyn,Apartment,85,Entire home/apt,11205,2,1,65,149,86,,,,,,,,1
4480014,24/12/2012,12,2012,Beautiful new 1 bedroom w/balcony,Brooklyn,Apartment,100,Entire home/apt,11222,2,1,3,150,100,,,,,,,,1
4483646,24/12/2012,12,2012,Amazing CHELSEA! 2BR 900 sq. ft,Manhattan,Apartment,,Entire home/apt,10001,2,1,0,300,,,,,,,,,1
4483646,24/12/2012,12,2012,HUGE LOFT STYLE LOWER EAST SIDE,Manhattan,Apartment,,Entire home/apt,10002,2,1,0,350,,,,,,,,,1
4483646,24/12/2012,12,2012,LES Cozy hip 1BR,Manhattan,Apartment,95,Entire home/apt,10002,2,1,9,200,96,,,,,,,,1
4483646,24/12/2012,12,2012,SUMMER SALE! Amazing East Village,Manhattan,Apartment,90,Entire home/apt,10009,3,1,38,160,91,,,,,,,,1
4480488,24/12/2012,12,2012,Charming Two Bedroom in Nolita!,Manhattan,Apartment,85,Entire home/apt,10012,3,1,16,257,88,,,,,,,,1
4483646,24/12/2012,12,2012,Amazing! Central Park with elevator,Manhattan,Apartment,80,Entire home/apt,10021,2,1,27,175,84,,,,,,,,1
4483646,24/12/2012,12,2012,5 MINUTE WALK TO CENTRAL PARK!!!!!,Manhattan,Apartment,70,Entire home/apt,10028,4,1,3,360,73,,,,,,,,1
4483646,24/12/2012,12,2012,LUXURY DUPLEX APT IDEAL FOR COUPLES,Manhattan,Apartment,100,Entire home/apt,10065,4,1,1,320,100,,,,,,,,1
4480843,24/12/2012,12,2012,Cozy Upper East Side Studio,Manhattan,Apartment,100,Entire home/apt,10128,1,1,13,150,100,,,,,,,,1
4481005,24/12/2012,12,2012,Large Room in Garden Duplex,Brooklyn,Apartment,85,Private room,11215,3,1,4,120,87,,,,,,,,1
4481005,24/12/2012,12,2012,prvt rm w/ prvt garden access,Brooklyn,Apartment,,Private room,11215,3,1,1,120,,,,,,,,,1
4480488,24/12/2012,12,2012,One Bedroom in Charming Nolita 2BR,Manhattan,Apartment,,Private room,10012,1,1,0,147,,,,,,,,,1
4480488,24/12/2012,12,2012,Futon or Couch in Cute Nolita Apt!,Manhattan,Apartment,,Shared room,10012,1,1,0,108,,,,,,,,,1
4487224,25/12/2012,12,2012,Heart of Williamsubrg 1 Bedroom,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,27,179,99,,,,,,,,1
4491381,25/12/2012,12,2012,Quiet & Comfy Manhattan Studio,Manhattan,Apartment,85,Entire home/apt,10011,,1,5,150,88,,,,,,,,1
4487093,25/12/2012,12,2012,PENTHOUSE LUXURY APT,Queens,Apartment,95,Entire home/apt,11101,2,1,18,460,98,,,,,,,,1
4490811,25/12/2012,12,2012,Big sunny room in Midwood, Brooklyn,Brooklyn,Apartment,90,Private room,11230,1,1,6,50,90,,,,,,,1
